"GAME_ID","DATE","HOME_TEAM","AWAY_TEAM","PLAYER_NAME","PLAYER_ID","LOCATION","WIN_LOSE","FINAL_MARGIN","SHOT_NUMBER","PERIOD","SEC_REMAIN","SHOT_CLOCK","DRIBBLES","TOUCH_TIME","SHOT_DIST","PTS_TYPE","CLOSEST_DEFENDER","CLOSEST_DEFENDER_ID","CLOSE_DEF_DIST","SUCCESS"
21400001,"OCT 28, 2014","NOP","ORL","Evan Fournier",203095,"A","L",-17,11,4,15,8.3,1,1.6,8.7,2,"Luke Babbitt",202337,5,0
21400001,"OCT 28, 2014","NOP","ORL","Aaron Gordon",203932,"A","L",-17,1,2,696,0.6,4,5.1,9.8,2,"Ryan Anderson",201583,3.9,1
21400001,"OCT 28, 2014","NOP","ORL","Aaron Gordon",203932,"A","L",-17,2,2,555,7.4,0,0.7,23.1,3,"Tyreke Evans",201936,4.3,1
21400001,"OCT 28, 2014","NOP","ORL","Aaron Gordon",203932,"A","L",-17,3,2,178,14.8,0,0.9,22.7,3,"Eric Gordon",201569,12.5,0
21400001,"OCT 28, 2014","NOP","ORL","Aaron Gordon",203932,"A","L",-17,4,3,304,8.3,2,2.6,10.5,2,"Omer Asik",201600,3.5,1
21400001,"OCT 28, 2014","NOP","ORL","Aaron Gordon",203932,"A","L",-17,5,4,360,1.5,7,6.2,15.9,2,"Anthony Davis",203076,4.8,0
21400001,"OCT 28, 2014","NOP","ORL","Aaron Gordon",203932,"A","L",-17,6,4,142,12.2,2,2.4,7,2,"Alexis Ajinca",201582,2.4,1
21400001,"OCT 28, 2014","NOP","ORL","Aaron Gordon",203932,"A","L",-17,7,4,115,20,8,6.6,6.9,2,"Austin Rivers",203085,2.3,0
21400001,"OCT 28, 2014","NOP","ORL","Aaron Gordon",203932,"A","L",-17,8,4,113,24,0,0,0.8,2,"Alexis Ajinca",201582,2,1
21400001,"OCT 28, 2014","NOP","ORL","Elfrid Payton",203901,"A","L",-17,1,1,656,13.7,11,8.8,2.2,2,"Jrue Holiday",201950,2,0
21400001,"OCT 28, 2014","NOP","ORL","Elfrid Payton",203901,"A","L",-17,2,1,419,13,15,11,2.5,2,"Omer Asik",201600,2.2,0
21400001,"OCT 28, 2014","NOP","ORL","Elfrid Payton",203901,"A","L",-17,3,2,377,3.3,4,3,16.7,2,"Jrue Holiday",201950,5.6,0
21400001,"OCT 28, 2014","NOP","ORL","Elfrid Payton",203901,"A","L",-17,4,2,293,6.3,18,16.6,4.5,2,"Jrue Holiday",201950,1.8,1
21400001,"OCT 28, 2014","NOP","ORL","Elfrid Payton",203901,"A","L",-17,5,2,19,8.4,11,8.1,4.1,2,"Jrue Holiday",201950,3.9,0
21400001,"OCT 28, 2014","NOP","ORL","Elfrid Payton",203901,"A","L",-17,6,2,19,8.3,0,0,3.1,2,"Anthony Davis",203076,3.4,0
21400001,"OCT 28, 2014","NOP","ORL","Elfrid Payton",203901,"A","L",-17,7,3,467,5.1,2,3,2,2,"Omer Asik",201600,1.6,0
21400001,"OCT 28, 2014","NOP","ORL","Elfrid Payton",203901,"A","L",-17,8,4,598,13.4,0,0.8,0.9,2,"Omer Asik",201600,3.1,1
21400001,"OCT 28, 2014","NOP","ORL","Kyle Oquinn",203124,"A","L",-17,1,1,530,24,2,3,4.4,2,"Omer Asik",201600,2.9,1
21400001,"OCT 28, 2014","NOP","ORL","Kyle Oquinn",203124,"A","L",-17,2,2,320,15.6,2,2.3,6.8,2,"Omer Asik",201600,3.5,0
21400001,"OCT 28, 2014","NOP","ORL","Kyle Oquinn",203124,"A","L",-17,3,2,266,15.1,0,0.9,25.9,3,"Anthony Davis",203076,7.2,0
21400001,"OCT 28, 2014","NOP","ORL","Kyle Oquinn",203124,"A","L",-17,4,3,417,10.4,0,3.7,4.7,2,"Anthony Davis",203076,1,1
21400001,"OCT 28, 2014","NOP","ORL","Kyle Oquinn",203124,"A","L",-17,5,3,352,15.2,0,0.6,6.5,2,"Anthony Davis",203076,2.7,0
21400001,"OCT 28, 2014","NOP","ORL","Kyle Oquinn",203124,"A","L",-17,6,3,54,10.2,1,2.7,10,2,"Ryan Anderson",201583,2.5,0
21400001,"OCT 28, 2014","NOP","ORL","Kyle Oquinn",203124,"A","L",-17,7,4,337,9.4,0,3.6,19.2,2,"Eric Gordon",201569,2.7,0
21400001,"OCT 28, 2014","NOP","ORL","Kyle Oquinn",203124,"A","L",-17,8,4,309,12.7,0,0.8,20.9,2,"Omer Asik",201600,8,0
21400001,"OCT 28, 2014","NOP","ORL","Nikola Vucevic",202696,"A","L",-17,1,1,694,15.4,0,1.1,19.9,2,"Omer Asik",201600,6.5,1
21400001,"OCT 28, 2014","NOP","ORL","Nikola Vucevic",202696,"A","L",-17,2,1,621,17.8,1,2.9,7.2,2,"Omer Asik",201600,1.9,0
21400001,"OCT 28, 2014","NOP","ORL","Nikola Vucevic",202696,"A","L",-17,3,1,481,3,0,0.7,16.1,2,"Omer Asik",201600,4.5,1
21400001,"OCT 28, 2014","NOP","ORL","Nikola Vucevic",202696,"A","L",-17,4,1,348,14.9,0,0.7,1.6,2,"Tyreke Evans",201936,2.2,1
21400001,"OCT 28, 2014","NOP","ORL","Nikola Vucevic",202696,"A","L",-17,5,1,326,15.5,0,0.3,2.2,2,"Jrue Holiday",201950,4.8,1
21400001,"OCT 28, 2014","NOP","ORL","Nikola Vucevic",202696,"A","L",-17,6,1,257,5.3,4,3.9,5,2,"Anthony Davis",203076,1.2,1
21400001,"OCT 28, 2014","NOP","ORL","Nikola Vucevic",202696,"A","L",-17,7,2,345,14,0,2.7,17.9,2,"Omer Asik",201600,6.2,0
21400001,"OCT 28, 2014","NOP","ORL","Nikola Vucevic",202696,"A","L",-17,8,2,133,7.7,0,1.3,7.5,2,"Ryan Anderson",201583,1.7,0
21400001,"OCT 28, 2014","NOP","ORL","Nikola Vucevic",202696,"A","L",-17,9,3,580,11,0,0.6,14.3,2,"Omer Asik",201600,6.4,1
21400001,"OCT 28, 2014","NOP","ORL","Nikola Vucevic",202696,"A","L",-17,10,3,274,14,0,0.7,15.3,2,"Anthony Davis",203076,5.5,0
21400001,"OCT 28, 2014","NOP","ORL","Nikola Vucevic",202696,"A","L",-17,11,4,690,5.6,1,2.7,4.4,2,"Anthony Davis",203076,1.6,0
21400001,"OCT 28, 2014","NOP","ORL","Nikola Vucevic",202696,"A","L",-17,12,4,687,2.9,1,2.7,0.6,2,"Anthony Davis",203076,2,1
21400001,"OCT 28, 2014","NOP","ORL","Nikola Vucevic",202696,"A","L",-17,13,4,505,14.7,0,0.7,18.9,2,"Omer Asik",201600,5.5,0
21400001,"OCT 28, 2014","NOP","ORL","Nikola Vucevic",202696,"A","L",-17,14,4,478,8.8,7,6.9,5.1,2,"Omer Asik",201600,1.7,0
21400001,"OCT 28, 2014","NOP","ORL","Nikola Vucevic",202696,"A","L",-17,15,4,474,24,1,3.3,2.5,2,"Omer Asik",201600,2.4,0
21400001,"OCT 28, 2014","NOP","ORL","Ben Gordon",2732,"A","L",-17,1,1,191,17.3,2,2.2,20.9,2,"Eric Gordon",201569,3.6,0
21400001,"OCT 28, 2014","NOP","ORL","Ben Gordon",2732,"A","L",-17,2,1,122,18.1,6,5.4,13.7,2,"Ryan Anderson",201583,5.9,0
21400001,"OCT 28, 2014","NOP","ORL","Ben Gordon",2732,"A","L",-17,3,1,29,21.6,0,1.2,22.1,3,"Tyreke Evans",201936,2.9,0
21400001,"OCT 28, 2014","NOP","ORL","Ben Gordon",2732,"A","L",-17,4,2,28,17.5,0,1,21.6,2,"Eric Gordon",201569,3.6,0
21400001,"OCT 28, 2014","NOP","ORL","Ben Gordon",2732,"A","L",-17,5,3,209,15.6,2,2.2,14.6,2,"Austin Rivers",203085,3,1
21400001,"OCT 28, 2014","NOP","ORL","Ben Gordon",2732,"A","L",-17,6,3,145,11.7,2,2.3,6.4,2,"Austin Rivers",203085,2.2,0
21400001,"OCT 28, 2014","NOP","ORL","Ben Gordon",2732,"A","L",-17,7,4,559,10.1,2,2.2,8.3,2,"Jimmer Fredette",202690,2.8,0
21400001,"OCT 28, 2014","NOP","ORL","Ben Gordon",2732,"A","L",-17,8,4,216,11.8,2,3.7,25.2,3,"Eric Gordon",201569,3.4,0
21400002,"OCT 28, 2014","SAS","DAL","Monta Ellis",101145,"A","L",-1,1,1,588,14,0,0.8,18.7,2,"Marco Belinelli",201158,11.5,1
21400002,"OCT 28, 2014","SAS","DAL","Monta Ellis",101145,"A","L",-1,2,1,516,13.7,0,0.8,24.3,3,"Danny Green",201980,8.1,0
21400002,"OCT 28, 2014","SAS","DAL","Monta Ellis",101145,"A","L",-1,3,1,492,16.7,5,4.5,6.8,2,"Tim Duncan",1495,0.3,0
